hasNavigationBar,getWifiServiceMessenger,setInTouchMode,sendto,addClient,openSession,getActivePhoneType,getSubscriberId,CREATE_FOLDER_____,sigprocmask,fsync,mkdir,getAnimationScale,fchmod,ACCESS_PERSONAL_INFO___,TERMINATE_THREAD,getLine1Number,CREATE_THREAD_____,FS_ACCESS(CREATE)____,access,setComponentEnabledSetting,exit,chmod,munmap,registerInputDevicesChangedListener,sigaltstack,clone,getActiveNetworkInfo,FS_ACCESS(CREATE__WRITE)__,ioctl,rename,FS_ACCESS()____,statfs64,__arm_nr_set_tls,getpriority,getIccSerialNumber,prctl,getDeviceId,mmap2,pread64,gettid,mprotect,lseek,getuid32,brk,getReceiverInfo,unlink,getDisplayInfo,read,setpgid,write,getpid,dup,getInputDeviceIds,writev,FS_ACCESS(WRITE)____,epoll_ctl,clock_gettime,startInput,set,FS_ACCESS(CREATE__READ)__,setsockopt,NETWORK_ACCESS(WRITE)____,FS_PIPE_ACCESS___,NETWORK_ACCESS(READ__WRITE)__,isAdminActive,windowGainedFocus,epoll_wait,socketpair,FS_ACCESS(CREATE__READ__WRITE),setpriority,madvise,shutdown,close,fcntl64,open,stat64,getApplicationInfo,FS_ACCESS____,getInstalledPackages,socket,fdatasync,getsockopt,recvfrom,getActivityInfo,addToDisplay,fchown32,getsockname,getdents64,getPackageInfo,flock,FS_PIPE_ACCESS(READ__WRITE)_,pipe,checkOperation,lstat64,epoll_create,getAllNetworkInfo,FS_ACCESS(READ)____,NETWORK_ACCESS____,getegid32,Class
1,0,0,1,1,1,0,0,3,183,0,3,1,0,1,2,0,28,2,20,0,2,2,48,0,30,28,0,2,274,0,0,0,28,49,0,110,1,155,31,182,312,32,136,136,0,2,10,97,0,179,138,14,0,50,6,15,1141,0,0,0,1,1,3,3,0,3,179,9,2,29,128,0,59,77,56,30,1,21,0,4,5,4,116,1,2,0,1,2,4,2,5,8,0,10,7,0,18,9,10,4
0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,8,5,86,0,0,1,49,0,8,8,0,3,331,0,0,1,8,32,0,91,0,83,82,21,57,14,55,32,0,2,4,37,0,93,40,12,0,4,6,1,144,0,0,1,0,1,1,0,0,0,51,0,0,5,43,0,124,310,107,98,1,45,0,1,15,3,0,0,0,41,0,2,1,4,1,2,0,15,1,0,10,0,0,4
1,1,0,10,1,0,21,68,26,72,47,51,0,8,210,33,13,75,48,367,0,33,50,499,0,126,75,40,74,1872,29,31,41,93,183,18,277,59,1733,107,342,2640,772,164,338,0,37,13,14823,7,952,148,4,0,1070,22,21,2059,0,0,0,47,5,34,30,0,0,137,9,2,80,1771,0,2632,905,1345,341,20,357,1,92,80,67,10,1,0,48,53,54,27,16,5,61,1,174,16,0,648,47,10,4
1,0,0,1,1,1,8,0,6,73,3,8,1,1,9,3,0,15,4,19,0,3,5,570,0,19,15,0,6,1612,1,1,1,16,148,0,602,1,757,21,64,753,114,1480,85,0,1,8,1157,1,717,1464,17,0,120,9,6,22602,0,0,0,0,1,1,0,0,4,1481,0,0,44,918,0,125,50,147,74,3,38,0,1,0,3,1666,0,4,0,0,4,1,4,1,2,0,17,1,0,64,0,0,4
0,0,0,2,0,0,0,0,3,4,0,3,0,0,0,0,0,11,2,7,1,0,2,2,0,11,11,40,7,145,0,0,0,11,26,0,93,0,41,1,26,156,8,43,23,0,0,5,25,0,347,31,0,0,14,6,1,404,0,1,0,3,2,1,1,0,0,24,0,0,8,41,0,27,10,33,17,1,5,0,3,0,4,1,0,0,0,2,4,2,2,1,2,0,3,1,0,10,0,0,4
1,0,1,361,1,1,0,0,5,208,0,5,1,0,0,1,0,37,24,44,0,1,2,145,1,38,37,0,4,237,2,3,0,37,33,0,164,0,310,6,502,295,108,1657,729,0,7,8,4704,0,2382,1679,46,1,22,6,94,42035,0,0,0,62,1,1,25,0,1,6711,12,7,39,276,0,971,367,918,72,1,48,0,25,25,16,985,1,1,0,13,46,3,2,8,9,0,25,8,0,804,11,12,4
1,0,0,1,1,1,8,0,6,73,3,8,1,1,9,3,0,16,4,19,0,3,5,566,0,20,16,0,6,1618,1,1,1,17,150,0,599,1,756,21,68,747,113,1514,81,0,1,8,1163,1,726,1498,17,0,122,9,6,22743,0,0,0,0,1,1,0,0,4,1514,0,0,45,923,0,125,50,147,74,3,38,0,1,0,3,1694,0,4,0,0,4,1,4,1,2,0,17,1,0,64,0,0,4
1,1,0,20,1,1,38,91,32,196,63,68,1,12,301,55,13,116,79,845,0,55,87,692,0,193,116,87,87,3432,37,40,32,138,248,36,354,75,2218,329,370,4316,884,437,453,0,50,19,10568,8,1909,386,35,0,2329,24,28,3154,0,3,0,79,9,82,36,0,6,387,9,2,119,2253,0,3475,1617,1501,611,21,530,3,117,90,99,111,0,5,128,70,103,19,18,6,212,3,413,14,38,558,60,10,4
1,0,0,1,1,1,0,1,11,237,19,19,1,5,2,24,0,54,11,472,0,24,18,312,0,83,54,4,27,4400,1,11,5,59,96,0,208,1,1019,44,232,1533,552,174,253,0,13,10,707,5,276,162,20,0,170,16,17,4058,0,0,0,1,1,3,3,0,0,182,9,2,55,1133,0,591,262,766,171,1,136,183,4,5,4,86,1,4,0,1,2,9,12,5,8,0,112,7,0,263,9,10,4
1,1,0,13,1,0,26,37,1,48,8,5,0,5,110,31,2,69,11,238,0,31,12,185,0,102,69,23,14,896,7,11,3,71,128,21,186,20,448,74,245,875,141,192,125,0,13,9,825,1,634,218,15,0,1113,9,13,1536,0,0,4,27,5,6,5,0,0,213,9,0,75,467,0,366,381,272,439,4,85,1,36,15,46,15,0,0,28,23,29,6,10,5,13,2,115,8,18,96,23,10,4
0,1,0,26,0,0,26,18,0,116,0,6,0,2,75,116,2,147,15,183,0,116,1,947,0,267,147,9,4,4794,0,2,5,151,296,12,230,15,1152,55,234,473,24,238,98,0,2,4,957,0,1973,221,560,0,922,6,5,5854,0,0,2,47,13,12,20,0,0,257,0,0,146,646,24,1550,292,157,228,4,72,0,52,40,46,13,0,0,21,41,24,3,6,2,22,0,27,5,3,54,15,0,4
0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,8,5,60,0,0,1,36,0,8,8,0,3,301,0,0,1,8,32,0,91,0,70,56,21,46,14,54,32,0,2,4,35,0,105,40,12,0,4,6,1,145,0,0,1,0,1,1,0,0,0,49,0,0,5,42,0,98,219,81,72,1,32,0,1,15,3,0,0,0,28,0,2,1,4,1,2,0,15,1,0,10,0,0,4
0,1,0,598,0,0,92,21,0,35,2,4,0,3,211,35,0,78,107,501,0,35,24,487,0,116,78,85,4,4007,2,2,8,81,218,11,167,11,700,580,157,429,18,238,94,0,6,7,1324,0,1200,213,294,0,2000,7,9,4756,0,0,1,674,299,13,73,0,0,234,0,0,78,506,590,1707,3609,555,632,5,332,0,382,405,609,299,0,0,297,604,12,72,4,3,22,0,29,9,3,47,6,0,4
1,1,0,3,1,1,10,6,7,49,13,14,1,2,34,15,0,54,14,166,0,15,22,357,0,76,54,24,19,1154,10,10,93,61,164,3,222,13,766,91,248,2244,139,295,157,0,14,21,1275,1,614,199,24,0,217,9,20,1550,0,1,0,9,3,17,8,0,2,247,8,2,61,689,0,1120,270,589,478,1,123,1,42,20,38,38,0,3,11,21,36,74,4,6,35,0,34,10,0,355,25,10,4
1,1,0,6,1,0,7,13,1,36,2,2,0,3,41,20,0,53,6,138,0,20,3,87,0,74,53,9,5,380,2,2,5,54,75,7,143,8,215,19,217,379,29,116,87,0,4,9,127,0,127,114,6,0,706,7,18,903,0,0,3,13,3,10,6,0,0,128,9,0,56,258,0,212,191,95,126,4,30,1,19,15,19,4,0,0,8,13,23,5,6,6,18,1,52,13,0,36,15,10,4
1,0,0,1,1,1,0,1,5,4,17,11,1,2,3,3,1,14,19,96,0,3,25,103,0,23,14,1,20,429,15,17,7,20,46,0,110,1,403,74,48,602,116,97,92,0,19,8,536,1,217,59,5,0,37,8,7,472,0,2,0,6,1,12,2,5,0,41,0,0,12,391,0,537,299,296,140,0,111,1,7,25,10,13,1,2,30,2,18,1,4,2,24,0,36,2,0,109,1,0,4
1,1,0,5,1,1,0,1,4,343,0,13,1,2,3,10,0,29,31,105,0,10,5,201,1,56,29,9,2,960,0,0,13,46,100,0,120,2,581,136,81,611,16,356,231,0,4,7,462,0,442,349,23,1,35,6,10,2430,0,1,0,6,3,12,2,0,2,530,0,0,27,511,0,899,471,322,170,1,176,0,5,85,7,579,0,5,50,4,24,3,4,1,39,0,10,2,0,90,0,8,4
1,1,0,40,1,0,18,42,4,72,7,9,0,2,109,60,0,109,17,174,0,60,10,826,0,174,109,23,11,5346,5,5,10,114,225,35,202,13,1105,51,327,599,48,326,160,0,7,8,1047,0,1890,327,585,0,1181,7,15,6516,0,1,2,70,16,16,12,0,0,426,9,2,111,588,24,1752,354,213,140,8,90,1,39,45,52,34,0,0,24,33,33,4,6,5,31,1,61,10,3,72,11,10,4
1,1,0,40,1,1,72,18,12,249,344,17,1,2,114,53,0,106,31,1401,0,53,375,396,0,160,106,69,351,9153,335,335,2,107,735,0,216,22,716,389,308,849,138,2417,248,0,339,21,2027,1,4314,2169,99,0,812,9,23,18431,0,65,0,96,19,3,30,0,5,2954,9,5,122,1089,10,958,1302,749,886,91,181,0,96,20,108,3152,2,5,123,69,18,90,4,6,10,0,367,8,1,111,25,10,4
0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,8,5,88,0,0,1,50,0,8,8,0,3,334,0,0,1,8,32,0,91,0,84,84,21,58,14,55,30,0,2,4,36,0,91,40,12,0,4,6,1,143,0,0,1,0,1,1,0,0,0,50,0,0,5,43,0,126,317,109,100,1,46,0,1,15,3,0,0,0,42,0,2,1,4,1,2,0,15,1,0,10,0,0,4
1,1,0,19,1,1,13,40,29,314,46,49,1,7,114,38,4,89,34,373,0,38,51,497,0,137,89,45,66,2024,29,30,10,99,222,29,284,21,1489,132,336,2994,677,293,338,0,34,16,10410,6,1601,281,18,0,1582,20,22,2402,0,1,0,58,8,43,17,0,3,272,9,2,94,1441,0,1747,658,1098,295,22,263,2,73,55,72,168,1,3,29,42,58,14,14,6,151,3,338,13,32,556,33,10,4
1,0,0,1,1,1,0,0,3,84,0,4,1,0,1,2,0,28,3,22,0,2,2,42,0,30,28,0,2,296,0,0,0,28,49,0,110,1,152,24,182,326,32,146,123,0,2,10,95,0,181,148,14,0,52,6,15,1114,0,0,0,1,1,2,3,0,3,185,9,2,29,129,0,61,77,58,30,1,21,0,4,5,4,120,1,2,0,1,2,4,2,5,7,0,10,7,0,19,9,10,4
1,1,0,1,1,1,0,0,4,168,1,4,1,0,0,4,0,16,3,18,0,4,4,73,1,20,16,2,3,146,0,0,0,16,35,0,98,0,136,54,35,319,10,67,67,0,0,7,212,0,68,60,6,1,37,6,6,321,0,0,0,5,1,2,5,0,2,42,0,0,14,92,0,55,35,49,28,0,15,0,6,0,15,21,1,2,0,8,10,3,2,1,7,0,4,2,0,20,0,0,4
0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,10,2,5,0,0,2,0,0,10,10,0,2,48,0,0,0,10,21,0,90,0,36,1,23,31,8,33,15,0,0,5,18,0,38,17,0,0,0,6,1,40,0,0,0,0,1,1,0,0,0,15,0,0,7,33,0,22,5,23,19,0,3,0,7,0,7,0,0,0,0,6,2,1,2,1,2,0,3,1,0,8,6,0,4
1,1,0,40,1,0,37,46,0,123,2,12,0,4,136,107,0,161,61,556,0,107,37,1622,0,278,161,20,5,9324,2,3,15,171,418,34,253,17,2041,508,437,722,39,433,213,0,5,7,1074,0,3612,421,1166,0,807,7,18,12548,0,0,4,74,18,28,16,0,0,421,9,0,164,891,0,3794,1750,555,708,16,314,1,43,75,56,32,0,0,205,42,45,11,8,6,54,1,69,13,3,112,14,10,4
1,0,1,365,1,1,4,0,6,225,4,6,1,0,26,3,14,45,35,54,4,3,7,220,1,48,45,10,8,808,5,30,0,45,131,0,151,8,398,62,681,305,110,15264,387,0,34,13,5111,0,2184,15299,102,1,122,7,128,70842,1,0,0,53,5,1,22,0,7,19647,12,7,55,365,0,1293,409,1131,152,1,52,0,37,25,29,1084,1,7,0,18,56,3,2,8,9,0,98,8,0,986,10,12,4
1,1,0,21,1,1,16,39,29,314,46,49,1,8,117,38,4,91,38,395,0,38,52,499,0,139,91,47,66,2289,29,30,10,101,285,30,283,21,1497,146,392,2951,677,289,341,0,36,16,10634,6,1787,304,21,0,1629,20,22,2404,0,1,0,64,8,44,18,0,2,268,9,2,96,1449,0,1959,730,1301,316,21,272,2,74,70,74,121,1,3,37,42,60,13,14,6,151,3,338,13,32,744,33,10,4
1,0,0,1,1,0,0,0,0,76,0,0,0,0,0,0,0,8,1,3,0,0,0,30,0,8,8,0,2,55,0,0,0,8,30,0,90,0,60,29,22,60,8,23,29,0,0,6,16,0,58,10,0,0,4,6,1,61,0,0,0,0,1,2,0,0,0,3,0,0,5,32,0,18,5,22,15,0,3,0,1,0,3,0,0,0,0,0,2,1,2,0,2,0,3,1,0,8,0,0,4
1,0,0,2,1,0,0,0,3,4,0,3,0,0,0,0,0,12,2,6,1,0,2,5,0,12,12,41,5,155,0,0,0,12,27,0,94,0,47,4,27,152,8,45,20,0,0,6,26,0,265,31,0,0,14,6,1,404,0,2,0,3,2,1,1,0,0,25,0,0,9,44,0,25,10,30,17,1,5,0,3,0,4,1,0,0,0,2,5,2,2,1,2,0,3,1,0,10,0,0,4
1,0,1,361,1,1,0,0,6,289,0,6,1,0,0,1,0,39,38,51,0,1,2,227,1,40,39,0,3,6377,1,1,0,39,37,0,179,0,405,80,1454,356,128,4831,521,0,5,8,6068,0,3587,4900,113,1,146,6,324,91767,1,0,0,123,1,0,44,0,1,11729,12,8,41,396,0,1268,580,1143,155,1,104,0,44,30,30,8227,1,1,0,27,50,3,2,8,8,0,22,8,0,926,11,12,4
1,0,1,361,1,1,0,0,6,291,0,6,1,0,0,1,0,39,37,51,0,1,2,231,1,40,39,0,3,5840,1,0,0,39,37,0,180,0,407,80,1367,364,128,4663,511,0,4,8,6435,0,3783,4728,113,1,194,6,290,90533,1,0,0,111,1,1,42,0,1,12001,12,8,41,394,0,1306,563,1182,154,1,105,0,41,30,27,7801,1,1,0,24,52,3,2,8,9,0,19,8,0,965,10,12,4
1,0,0,1,1,0,0,0,0,48,0,2,0,1,0,0,0,8,1,11,0,0,0,29,0,8,8,0,3,76,0,1,0,8,48,0,91,0,66,26,22,108,14,24,30,0,1,6,24,0,209,10,0,0,36,7,1,78,0,0,1,0,1,2,0,0,0,3,0,0,5,43,0,27,7,33,22,0,6,0,1,0,3,0,0,0,0,0,4,2,4,0,2,0,16,1,0,10,0,0,4
1,1,0,3,1,0,4,4,0,26,0,1,0,4,16,8,1,47,8,109,0,8,5,47,0,55,47,2,3,248,0,1,1,47,55,2,126,2,187,81,200,549,116,106,140,0,1,9,8324,0,118,91,5,0,42,6,16,677,0,1,5,3,2,7,3,0,0,114,9,0,41,193,0,4426,298,4437,129,3,348,0,4,0,4,1,0,0,28,2,618,4,10,7,15,0,10475,11,0,4049,8,10,4
0,0,0,1,0,0,0,2,0,4,0,0,0,1,5,4,0,12,1,25,0,4,0,27,0,16,12,1,2,72,0,0,3,12,19,0,104,3,61,4,27,113,14,23,22,0,0,4,26,0,30,20,0,0,12,6,1,57,0,0,1,2,1,2,2,0,0,3,0,0,9,60,0,26,13,30,25,0,5,0,5,0,5,0,0,0,0,2,2,1,4,0,2,0,21,1,0,12,2,0,4
1,1,0,8,1,0,10,16,1,34,2,4,0,5,48,18,0,52,16,203,0,18,10,93,0,71,52,10,6,535,2,3,2,53,86,11,136,5,227,112,216,394,37,126,103,0,7,9,691,0,266,135,16,0,719,7,18,933,0,0,4,15,4,10,4,0,0,136,9,0,55,259,0,279,487,157,225,4,71,1,17,30,21,7,0,0,46,14,23,5,8,6,18,1,59,13,0,37,14,10,4
0,2,0,606,0,0,88,23,0,35,2,4,0,3,219,35,0,80,104,464,0,35,20,466,0,118,80,86,4,3879,2,2,8,83,187,12,168,17,685,531,160,458,18,234,120,0,6,8,1312,0,1121,208,278,0,1955,7,11,4677,0,0,1,685,303,16,76,0,0,213,0,0,80,608,596,1654,3500,530,587,6,314,0,389,410,617,303,0,0,279,612,12,73,4,2,24,0,29,11,2,47,6,0,4
1,1,0,7,1,1,15,4,10,179,37,12,1,0,35,19,0,41,20,477,0,19,31,149,0,61,41,56,47,1417,18,30,6,42,102,3,151,12,275,46,77,562,8,131,119,0,30,13,608,0,265,160,11,0,158,6,10,1275,0,0,12,70,4,6,16,0,2,87,0,0,43,314,6,353,158,240,797,9,100,1,49,0,73,94,0,2,0,33,124,24,2,5,16,0,58,6,0,48,20,0,4
1,0,1,361,1,1,0,0,5,196,0,5,1,0,0,1,0,36,23,44,0,1,2,147,1,37,36,0,4,267,2,3,0,36,34,0,165,0,309,7,492,295,108,1423,721,0,7,8,4668,0,2460,1445,45,1,31,6,90,40152,0,0,0,58,1,1,25,0,1,6653,12,7,38,278,0,910,359,859,72,1,47,0,24,25,15,1032,1,1,0,12,44,3,2,8,9,0,25,8,0,748,10,12,4
0,1,0,1,0,0,18,12,23,22,5,26,0,4,34,19,0,31,83,380,0,19,15,267,0,56,31,80,13,734,1,7,25,37,80,0,183,2,738,262,98,985,370,181,144,0,9,7,1267,3,521,149,0,0,154,13,4,973,0,3,0,1,1,10,1,0,0,163,0,0,53,753,0,684,1347,654,421,8,262,2,3,355,4,0,0,0,152,1,17,4,8,4,17,0,113,4,0,199,1,0,4
1,1,0,10,1,0,21,65,26,72,49,50,0,8,205,33,12,76,45,371,0,33,52,491,0,126,76,37,74,1841,31,33,40,93,168,18,277,58,1702,107,345,2620,773,161,333,0,39,14,14910,7,923,150,4,0,1174,22,21,2067,0,0,0,44,5,31,27,0,0,141,9,2,80,1674,0,2473,892,1327,343,15,346,1,86,80,64,10,1,0,48,50,52,26,16,6,57,0,176,16,0,644,44,10,4
1,1,0,3,1,1,0,0,6,775,35,7,1,2,7,13,0,31,10,157,0,13,43,313,1,45,31,5,46,12462,29,29,2,32,197,0,166,7,535,209,69,1013,118,716,333,0,31,8,8263,1,583,260,33,1,299,8,14,4878,0,0,0,5,2,2,3,0,8,268,0,0,34,778,0,4551,180,5562,176,10,1240,0,5,20,5,164,2,9,13,2,394,37,4,1,3,0,76,2,0,4030,0,0,4
1,1,1,1250,1,1,232,149,37,438,72,80,1,39,831,196,54,272,330,2504,0,196,199,1915,1,501,272,255,92,12356,49,52,56,305,732,49,455,134,3627,2345,710,3181,798,1090,553,0,72,40,11324,6,4756,955,570,1,5373,21,43,13865,0,0,23,997,446,68,92,0,10,1421,9,2,281,3032,872,8201,10128,2988,2630,34,1567,1,616,795,985,1651,4,12,999,959,107,163,64,8,130,0,449,21,8,564,67,10,4
1,0,0,1,1,1,0,1,3,76,0,3,1,0,2,3,0,27,2,20,1,3,2,43,1,30,27,1,2,181,0,0,0,27,43,0,107,1,132,27,182,253,32,92,88,0,2,8,115,0,148,90,6,1,27,6,15,699,0,0,0,1,1,2,3,0,0,143,9,2,29,111,0,57,78,59,24,0,13,0,7,5,8,16,0,1,0,1,4,1,2,7,9,0,10,8,0,29,9,10,4
1,0,1,361,1,1,0,0,5,130,0,5,1,0,0,1,0,34,5,41,0,1,2,47,1,35,34,0,4,160,2,1,0,34,30,0,117,0,190,8,258,198,84,530,148,0,5,8,3287,0,1847,543,12,1,25,6,18,17682,0,0,0,1,1,1,4,0,1,4163,12,6,36,179,0,626,186,633,58,1,36,0,3,20,3,759,1,1,0,0,36,3,2,8,9,0,19,8,0,570,10,12,4
1,1,0,8,1,0,9,22,2,38,2,3,0,3,61,22,0,60,6,137,0,22,3,94,0,83,60,20,5,457,2,2,5,61,99,13,151,9,237,19,228,404,29,133,99,0,4,11,144,0,170,154,6,0,1112,7,20,994,0,0,3,20,4,11,11,0,0,142,9,0,63,294,0,260,228,107,136,5,34,1,46,15,51,5,0,0,8,27,25,5,6,7,20,1,52,15,0,44,27,10,4
1,1,0,2,1,1,0,0,5,138,2,5,1,0,3,4,0,37,5,31,0,4,5,80,0,41,37,6,6,149,1,1,0,37,46,1,130,2,188,54,196,362,33,462,90,0,3,8,132,0,117,503,5,0,119,7,16,3024,0,0,0,7,2,3,8,0,0,870,9,2,41,167,0,108,87,108,25,3,19,0,12,5,8,8,1,1,0,2,6,4,2,7,10,0,14,9,0,62,8,10,4
1,0,1,361,1,1,0,0,5,208,0,5,1,0,0,1,0,35,24,44,0,1,2,145,1,36,35,0,4,227,2,3,0,35,32,0,162,0,305,6,490,302,108,1412,725,0,7,8,4560,0,2452,1433,46,1,23,6,94,39876,0,0,0,62,1,1,26,0,1,6422,12,7,37,281,0,895,367,842,72,1,47,0,25,25,16,996,1,1,0,13,44,3,2,8,9,0,25,8,0,729,10,12,4
1,1,0,21,1,1,16,41,29,322,46,49,1,8,119,38,4,89,38,387,0,38,52,500,0,137,89,46,66,2162,29,30,10,99,231,31,281,20,1494,148,334,3003,677,306,344,0,36,16,10422,6,1657,295,23,0,1623,20,22,2599,0,1,0,63,8,45,17,0,4,303,9,2,94,1445,0,1768,730,1111,316,21,271,2,73,70,74,172,1,3,37,42,58,13,14,6,151,3,338,13,32,556,33,10,4
1,0,0,22,1,1,2,1,10,720,10,11,1,1,6,24,2,65,15,319,0,24,16,503,1,89,65,4,38,2726,28,6,2,65,176,0,165,1,658,404,284,1558,54,775,279,0,10,10,1374,0,1215,796,37,1,1483,63,27,8728,1,0,0,39,12,4,14,0,7,865,9,2,114,438,0,571,861,489,305,1,122,0,53,60,53,1784,11,7,94,30,20,9,2,9,13,0,26,12,0,66,8,10,4
1,1,0,29,1,1,40,46,29,309,46,48,1,10,151,33,3,85,73,691,0,33,83,566,0,128,85,51,64,2732,29,30,10,95,239,36,280,18,1559,551,300,2896,660,357,355,0,40,15,9924,6,1619,327,72,0,1657,20,22,2846,0,0,0,75,7,16,14,0,3,392,9,2,92,1439,0,1522,1932,1147,723,18,425,2,63,100,75,178,0,3,198,36,49,11,14,6,30,3,146,13,31,375,26,10,4
1,0,0,2,1,0,0,0,3,4,0,3,0,0,0,0,0,12,2,6,1,0,2,5,0,12,12,41,5,149,0,0,0,12,27,0,94,0,47,4,27,145,8,45,23,0,0,6,25,0,264,31,0,0,11,6,1,404,0,2,0,3,2,1,1,0,0,24,0,0,9,49,0,25,10,30,17,1,5,0,3,0,4,1,0,0,0,2,5,2,2,1,2,0,3,1,0,10,0,0,4
1,0,1,361,1,1,0,0,6,279,0,6,1,0,0,1,0,39,37,51,0,1,2,202,1,40,39,0,3,5491,1,0,0,39,38,0,159,0,381,80,1429,355,128,4314,483,0,4,8,6297,0,3733,4382,113,1,146,6,314,86537,1,0,0,123,1,1,44,0,1,11531,12,8,41,364,0,1267,574,1142,154,1,104,0,44,30,30,7382,1,1,0,27,50,3,2,8,9,0,19,8,0,926,11,12,4
1,0,0,1,1,0,0,0,0,48,0,2,0,1,0,0,0,8,1,11,0,0,0,29,0,8,8,0,3,71,0,1,0,8,45,0,91,0,66,26,22,108,14,24,30,0,1,6,24,0,203,10,0,0,36,7,1,77,0,0,1,0,1,2,0,0,0,3,0,0,5,43,0,27,7,33,22,0,6,0,1,0,3,0,0,0,0,0,4,2,4,0,2,0,16,1,0,10,0,0,4
1,0,1,361,1,1,0,0,5,208,0,5,1,0,0,1,0,35,24,44,0,1,2,146,1,36,35,0,4,225,2,3,0,35,32,0,163,0,306,6,495,310,108,1352,737,0,7,8,4591,0,2426,1373,46,1,22,6,96,39562,0,0,0,62,1,1,26,0,1,6446,12,7,37,275,0,895,367,842,72,1,47,0,25,25,16,989,1,1,0,13,44,3,2,8,9,0,25,8,0,729,10,12,4
1,1,0,4,1,0,3,7,0,22,2,0,0,2,21,6,1,34,5,93,0,6,3,61,0,40,34,5,4,371,2,2,1,34,47,2,124,5,146,53,193,247,15,99,79,0,4,8,97,0,140,95,13,0,35,6,16,703,0,0,2,10,2,6,5,0,0,132,9,0,36,133,0,115,298,97,91,7,36,0,12,15,12,3,0,0,25,6,8,4,4,6,12,0,26,11,0,20,10,10,4
1,1,0,38,1,1,101,111,32,211,63,68,1,12,403,54,14,117,135,1425,0,54,143,830,0,193,117,106,87,5347,37,40,32,139,428,54,357,75,2362,1061,434,4251,884,610,484,0,50,19,11104,8,2651,587,113,0,2457,24,28,4752,0,3,0,121,8,83,33,0,5,674,9,2,121,2301,0,4197,3689,2106,1371,20,811,3,116,90,118,174,0,5,408,71,105,20,18,6,212,3,413,14,39,769,63,10,4
1,0,1,361,1,1,0,0,5,208,0,5,1,0,0,1,0,36,24,44,0,1,2,144,1,37,36,0,4,244,2,3,0,36,33,0,163,0,308,6,495,304,108,1452,725,0,7,8,4628,0,2415,1473,46,1,23,6,94,40678,0,0,0,62,1,1,25,0,1,6543,12,7,38,281,0,914,365,861,72,1,47,0,25,25,16,985,1,1,0,13,44,3,2,8,9,0,25,8,0,748,11,12,4
1,1,0,2,1,0,3,10,1,38,2,4,0,4,28,22,0,57,6,141,0,22,3,96,0,80,57,10,6,390,2,3,5,58,100,7,149,6,233,20,224,368,35,119,79,0,5,8,145,0,300,140,6,0,809,7,17,813,0,0,4,9,1,8,6,0,0,136,9,0,60,248,0,234,199,112,129,5,35,1,34,15,37,2,0,0,8,17,27,5,8,7,17,1,65,12,0,45,23,10,4
1,1,0,29,1,1,40,46,29,309,46,48,1,10,151,33,3,84,74,691,0,33,83,567,0,127,84,53,63,2747,29,30,10,94,236,36,280,18,1557,551,296,2897,660,357,338,0,40,15,9917,6,1599,327,72,0,1654,20,22,3029,0,0,0,75,7,16,14,0,3,384,9,2,91,1402,0,1523,1932,1147,723,18,425,2,63,100,75,182,0,3,198,36,49,11,14,6,30,3,146,13,31,375,26,10,4
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,9,2,8,0,1,0,6,0,10,9,0,2,51,0,0,1,9,32,0,93,0,40,2,22,76,14,19,17,0,0,4,47,0,60,9,0,0,11,6,1,33,0,0,1,0,1,2,0,0,0,2,0,0,6,36,0,25,44,31,18,1,4,0,1,0,3,0,0,0,0,0,2,1,4,0,2,0,15,1,0,13,0,0,4
1,1,0,1,1,1,0,3,9,812,8,12,1,1,11,17,0,50,15,163,0,17,11,277,0,68,50,33,13,2414,7,7,3,51,261,0,162,8,529,225,233,1674,136,1032,352,0,11,15,602,1,1806,1117,61,0,107,9,39,7738,0,0,0,12,1,4,11,0,10,1371,8,2,58,433,0,337,518,284,204,6,125,0,14,20,7,1300,1,16,47,2,16,28,4,8,12,0,26,11,0,69,10,10,4
1,1,0,34,1,1,85,109,36,223,67,76,1,11,379,50,15,112,97,1038,0,50,107,789,0,184,112,99,91,4987,44,47,32,134,411,51,350,73,2318,550,422,4183,888,587,475,0,55,20,10822,8,2598,560,110,0,2502,24,28,4599,0,3,0,112,8,85,33,0,6,650,9,2,119,2239,0,4228,2216,1846,865,22,609,3,117,95,117,170,0,5,211,70,109,12,18,6,216,3,419,14,36,772,60,10,4
0,0,0,2,0,0,0,0,3,4,0,3,0,0,0,0,0,11,2,7,1,0,2,2,0,11,11,40,7,139,0,0,0,11,26,0,93,0,41,1,26,154,8,43,22,0,0,5,24,0,346,31,0,0,14,6,1,403,0,1,0,3,2,1,1,0,0,23,0,0,8,41,0,27,10,33,17,1,5,0,3,0,4,1,0,0,0,2,4,2,2,1,2,0,3,1,0,10,0,0,4
